Var1,Var2,Var3,Var4,Var5,Var6
P.FALCIPARUM/trofozoits/DSCN3268.JPG,1888,84,181,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,1981,409,186,188,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,1991,1236,187,201,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2124,1860,155,85,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2089,584,183,191,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2108,992,187,181,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2147,0,173,149,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2091,240,189,194,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2192,1096,170,189,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2258,609,149,199,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2268,1362,180,200,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2360,1198,184,179,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2357,623,198,194,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2386,961,206,190,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2443,1502,149,180,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2473,1714,119,179,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2450,297,142,181,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2503,820,89,143,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2537,1318,55,150,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,624,1483,195,150,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,462,1396,211,201,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,24,1451,217,234,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,637,993,182,208,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,1650,1305,211,191,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,1316,1146,220,224,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,1163,730,221,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,215,672,205,208,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,1222,192,220,224,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,1624,296,208,207,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,1796,85,149,204,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2419,111,172,159,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2354,3,188,95,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,1958,876,237,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,2036,1727,153,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3268.JPG,284,1532,211,214,infected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,0,316,34,175,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,0,1457,142,204,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,0,1625,146,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,0,118,197,205,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,0,0,206,74,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,52,318,170,204,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,50,1139,2105,183,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,60,1805,202,139,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,134,1562,196,210,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,148,815,227,219,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,170,1330,239,187,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,191,446,198,194,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,251,1747,202,187,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,286,249,221,192,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,284,1214,184,172,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,287,90,216,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,381,471,2082,224,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,397,882,194,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,422,0,191,107,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,458,13532,185,238,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,523,110,183,212,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,592,750,175,191,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,610,973,199,202,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,621,310,208,206,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,624,1545,181,212,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,646,1894,134,50,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,727,102,174,177,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,749,1140,180,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,780,364,180,233,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,786,1782,220,162,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,812,1355,194,199,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,828,938,184,194,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,816,1561,193,186,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,980,424,162,174,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1008,1744,200,200,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1028,1364,159,181,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1084,795,212,213,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1080,552,207,183,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1170,1156,168,178,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1184,1645,146,206,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1249,0,210,166,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1280,401,176,220,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1340,1638,139,237,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1347,1142,197,214,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1388,675,182,175,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1420,1039,194,203,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1425,0,170,81,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1426,1746,189,198,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1449,387,214,226,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1607,16717,198,249,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1657,743,196,201,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1659,969,182,190,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1667,1180,203,190,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1718,350,196,263,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1754,1755,196,189,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1761,1356,175,192,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1840,480,156,194,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1813,233,184,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1835,849,1997,196,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1993,976,192,209,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2014,393,197,208,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2040,685,202,210,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2004,1786,170,158,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2078,0,164,67,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1977,136,219,198,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2094,1274,199,193,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2161,1626,183,243,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2189,1028,207,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2107,478,199,198,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2210,833,158,189,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2252,653,179,152,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2293,1206,182,174,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2260,98,211,210,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2288,1553,178,170,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2340,1810,221,134,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2448,627,144,207,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2446,368,146,206,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2469,1409,123,144,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2471,1039,121,239,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2496,29,96,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2521,900,71,130,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1056,88,214,214,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,381,691,204,189,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,118,1022,143,156,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,611,1376,192,201,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1887,1169,211,210,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,2507,237,86,188,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1802,3,237,108,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1614,85,201,207,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,816,581,230,218,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1011,1016,204,217,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1540,562,207,204,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3270.JPG,1306,857,195,198,infected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,8,975,107,217,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,0,390,1565,163,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,0,521,141,215,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,212,1097,195,182,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,0,1483,150,191,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,29,1759,212,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,66,847,201,193,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,105,707,169,175,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,154,141,221,177,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,154,1575,141,188,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,167,493,193,193,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,246,1264,178,181,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,270,0,211,155,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,261,948,221,175,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,275,1530,202,203,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,349,1279,186,205,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,359,199,158,197,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,404,581,181,174,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,361,359,190,207,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,435,773,218,244,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,438,1613,189,312,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,503,0,166,84,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,505,1836,232,108,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,563,961,182,181,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,571,0,201,189,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,587,443,174,193,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,662,1410,171,196,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,662,895,167,159,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,683,66,208,198,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,748,321,192,220,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,761,715,186,178,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,780,1657,188,159,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,820,136,174,201,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,710,1122,176,181,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,824,0,158,78,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,833,1281,195,175,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,847,1456,170,179,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,883,797,183,167,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,938,1054,209,223,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,968,336,156,191,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,999,0,132,41,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1006,1752,247,192,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1019,1057,124,107,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1036,1484,181,208,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1019,970,176,174,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1112,1200,187,176,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1121,0,171,184,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1050,397,202,199,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1205,828,204,230,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1290,134,187,196,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1238,1532,209,236,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1319,744,1879,190,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1376,1258,155,197,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1402,1692,166,189,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1452,1046,184,184,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1461,1450,167,194,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1450,0,125,41,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1494,98,174,197,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1469,1268,113,188,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1520,1840,139,104,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1522,850,183,188,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1574,689,183,206,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1579,451,195,186,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1529,0,208,191,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1626,1133,152,150,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1645,1461,161,208,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1706,918,192,174,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1743,1171,193,211,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1726,291,173,197,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1895,164,182,137,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1802,1441,187,245,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1921,1637,1923,183,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1860,0,200,140,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1915,329,189,159,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1969,596,176,169,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2054,1784,199,160,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2030,1166,198,185,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2017,688,203,228,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2113,0,206,220,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2141,1346,196,198,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2145,1597,192,183,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2198,279,201,204,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2299,924,171,173,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2244,674,170,217,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2248,1779,154,166,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2363,1096,175,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2455,1,138,135,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2414,470,175,186,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2452,715,140,203,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2513,1055,79,2015,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2513,1559,79,174,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1679,1834,133,111,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2354,1847,149,98,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2426,1337,167,202,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2143,964,205,224,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1910,902,194,218,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1812,747,237,227,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1228,971,211,214,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1176,299,214,194,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1825,429,192,201,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,1264,1441,191,192,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,164,1883,194,62,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,14,1357,205,169,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,50,1097,162,188,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,183,812,211,188,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,861,568,205,201,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,2513,107,88,182,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3272.JPG,27,244,240,188,infected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,0,0,69,118,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,0,168,75,170,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,0,745,140,175,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,0,944,79,157,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,0,1163,170,173,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,0,1366,108,179,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,0,1593,140,184,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,4,1827,221,117,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,82,523,178,199,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,83,0,141,33,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,137,1405,180,166,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,161,731,207,198,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,170,64,204,192,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,293,544,160,174,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,297,967,232,216,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,324,1435,171,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,348,1194,208,209,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,253,213,183,218,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,386,513,231,224,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,448,1654,194,187,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,466,1276,158,226,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,470,799,194,166,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,533,1067,218,197,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,569,876,237,190,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,587,0,184,94,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,603,1383,203,213,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,637,49,217,217,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,640,264,176,153,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,635,438,184,1688,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,550,1824,194,120,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,718,199,227,205,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,776,1456,179,220,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,912,1657,177,226,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,916,1122,190,215,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,878,816,162,178,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,946,0,127,38,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,887,1545,184,183,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,990,1837,187,107,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1040,901,194,176,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,10622,393,193,201,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1095,598,2083,199,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1205,1269,200,227,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1073,1,203,116,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1147,1064,188,209,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1166,1692,196,197,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1208,1860,170,84,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1225,294,195,170,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1338,1055,196,193,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1309,1646,188,182,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1384,645,212,190,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1396,376,173,179,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1441,1383,184,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1447,1246,146,150,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1397,1,180,145,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1465,1740,2095,205,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1516,1011,154,240,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1550,237,196,207,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1549,721,162,236,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1621,496,208,175,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1688,0,192,167,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1699,1792,176,152,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1692,1357,211,222,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1646,990,188,187,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1754,510,210,172,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1724,141,174,197,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1803,685,237,195,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1815,0,192,171,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1784,325,177,170,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1766,1566,174,209,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1824,1095,177,182,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1783,876,211,208,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1867,1396,183,204,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,1854,584,212,191,uninfected_cell
P.FALCIPARUM/trofozoits/DSCN3277.JPG,2010,1034,172,191,uninfected_cell
